,pid,trust,knowledge,age,LatDist,LongDist,MaxVel,MeanVel,MaxLatAcc,MeanLatAcc,MaxLongAcc,MeanLongAcc,MaxLatJerk,MeanLatJerk,MaxLongJerk,MeanLongJerk,NumPks,MaxPkAmp,MeanScl,MeanEntropy,MaxEntropy,MeanDwell,MaxDwell,MeanHr,MaxHr,Trial,Time
256,14,8,6,22,200.0,200.0,10.164375,10.120298423076921,-0.273417,0.20781286538461535,-0.551685,0.5369985288461538,-0.229912,0.07844847115384615,0.065956,0.022064423076923075,0.0,0.06156095893514733,0.06156095893514733,0.23882106479514034,0.250296359536282,0.8218726995270397,0.8463721096782819,89.69189365465105,93.64935268327585,3,16
257,14,8,6,22,200.0,200.0,10.067604,10.013825663461539,-0.281846,0.2362394423076923,-0.55634,0.5355881250000001,0.345399,0.06884577884615385,-0.103997,0.02579065384615385,0.0,-0.021163045454965185,-0.021163045454965185,0.2519913034980378,0.27605947857798346,0.7513159127204528,0.8462901027516806,80.42196529298471,85.02993560203419,3,17
258,14,8,6,22,200.0,200.0,10.015896,9.892592169811325,0.29766,0.17427009433962262,-0.561141,0.5122685754716981,0.644142,0.13674043396226412,-0.113852,0.03463509433962264,0.0,-0.08692763475748456,-0.08692763475748456,0.29248004838111336,0.3165912564802753,0.6050309501891135,0.6677374852128737,76.68567441919959,77.83729360085059,3,18
259,14,8,6,22,200.0,200.0,9.66892,9.021317708333333,3.194863,1.0533960416666668,-0.614069,0.4912320833333334,1.993916,0.8511164583333333,-0.710994,0.11714945833333333,0.0,-0.12794004356840494,-0.12794004356840494,0.2909969622896067,0.30926235168169536,0.5704280912871742,0.6096291803580914,85.48971307492147,93.17310094750914,3,19
260,14,8,6,22,200.0,200.0,9.837434,8.27770420979021,3.885859,2.1618315244755246,-2.17004,0.7151408671328671,-2.253139,0.6923147692307692,-1.470535,0.3571092517482517,0.0,-0.1579036008400017,-0.1579036008400017,0.24515063960039934,0.2785119457928347,0.5303068361091541,0.5734830374640495,100.51680038831181,108.04002923424507,3,20
261,14,8,6,22,200.0,200.0,3.673247,0.3774198043478261,-0.117705,0.08482160869565218,-2.187526,0.7955897608695651,-0.135659,0.019670804347826087,2.045456,0.1982818858695652,2.0,0.2848593638445973,0.13852349127895774,0.2278168098427323,0.2278168098427326,0.5279563608026496,0.5279563608026504,120.37902013205715,159.92386091195945,3,21
262,20,9,2,22,9.947635,200.0,10.090535,9.510290154545453,0.276597,0.1125860909090909,-0.386642,0.1595522,0.13022899999999998,0.03372611818181818,0.096304,0.03916582727272727,0.0,-0.14736706904516608,-0.14736706904516608,0.14477547376024744,0.1878587878112568,0.8810295783393497,0.9105290111091372,105.90520606941143,112.52172619933151,3,0
263,20,9,2,22,5.188671,200.0,10.171964,10.005433971428571,0.575599,0.2518283142857143,-0.321756,0.11317440952380955,0.185728,0.07193280952380952,-0.082703,0.026342771428571426,0.0,-0.22242589940645535,-0.22242589940645535,0.18476103320160595,0.20634243601738955,0.8669073748203195,0.8844206872267407,98.48657569345993,104.01074224419878,3,1
264,20,9,2,22,200.0,200.0,9.971587,9.38558244144144,-0.5313859999999999,0.39094223423423424,-0.35351,0.2370897207207208,-0.143309,0.0371795945945946,0.146759,0.0441282972972973,1.0,0.05243071224227615,0.3061801768554155,0.17553071295365225,0.19138963674096648,0.8761676840168868,0.8923396668281389,103.88177892258496,115.9247399987622,3,2
265,20,9,2,22,200.0,200.0,10.198556,9.892180264150944,-0.445855,0.3094239905660377,-0.274072,0.18505720754716984,0.134899,0.0336962641509434,-0.12203,0.036721924528301884,1.0,1.731889573961674,1.5056582539521894,0.1749343377310272,0.20982978117451187,0.8709543680120021,0.9003990959186268,112.091621821858,117.95455178543727,3,3
266,20,9,2,22,200.0,200.0,10.202172,9.450828163636364,-0.24825100000000005,0.12087360909090908,0.4931970000000001,0.3435166454545455,-0.087095,0.03137931818181818,0.16678099999999998,0.0571276909090909,0.0,0.13395501665057152,0.13395501665057152,0.18044435788929128,0.213194290969693,0.8402471702091941,0.8542406121977308,90.0349047915317,96.66907908733991,3,4
267,20,9,2,22,200.0,200.0,10.259925,9.487037270270271,-0.161707,0.06532954054054052,0.379032,0.19539496396396394,0.124642,0.03518445045045045,0.192833,0.08196184684684682,0.0,-0.3399330848961815,-0.3399330848961815,0.14323390606530115,0.18126571799142333,0.8554761708383627,0.8890859947951886,112.9471054541159,121.53938324893207,3,5
268,20,9,2,22,200.0,200.0,10.317539,9.990098580952381,0.482547,0.062213876190476185,0.504468,0.3493690666666667,0.24147,0.05362358095238096,-0.13942100000000002,0.05172091428571428,1.0,-0.3673378668269219,-0.4194528294387647,0.14485308453356668,0.1668309600725743,0.8676359335223718,0.8903183064974625,131.4961186103765,144.34423193312932,3,6
269,20,9,2,22,200.0,200.0,10.080307,9.37828546491228,1.035771,0.7976715175438597,0.446829,0.29016702631578944,0.142574,0.046932552631578944,0.177722,0.06195370175438596,1.0,-0.28793057656124504,-0.4272410116159575,0.131495651261281,0.1507710964491635,0.8979951042645636,0.9284181983012564,142.83389446550757,152.66450244253508,3,7
270,20,9,2,22,200.0,200.0,10.316116,9.871269238532113,1.147212,1.0511105321100918,0.410682,0.2437321376146789,0.13983199999999998,0.0342172752293578,-0.135944,0.05144614678899083,0.0,-1.6474302227202458,-1.6474302227202458,0.17120382876576182,0.20920979501341536,0.8696529147619521,0.9164291803397816,155.1807151110809,156.37569026946468,3,8
271,20,9,2,22,200.0,200.0,10.31632,9.705075036036037,1.460994,0.955757945945946,0.442825,0.2922878828828828,-0.277964,0.07734658558558558,-0.469523,0.08796172972972974,0.0,-3.5214771346553677,-3.5214771346553677,0.202155928105216,0.2219122167327695,0.8243746845430874,0.8363472234306273,145.78508391328018,152.78425212849353,3,9
272,20,9,2,22,200.0,200.0,10.085698,9.269884495575225,1.24261,0.4734424955752212,0.395241,0.30038759292035394,-0.532885,0.10878253982300884,-0.265304,0.06631773451327434,1.0,0.410254714658141,-1.3617954148550324,0.18136587505631446,0.20771684061676784,0.8230378846917888,0.8462002694872904,136.98132788481658,144.519878083314,3,10
273,20,9,2,22,200.0,46.29336,10.398612,3.75564069892473,-0.345049,0.14137110394265232,-2.823021,1.210908329749104,-0.16293,0.02941565949820789,1.161486,0.2081790788530466,1.0,0.8606204133127158,0.3801621565086039,0.21835780248200887,0.2857546517905465,0.8067009520770402,0.8822991812330124,152.08425931270259,167.10248397166617,3,11
274,20,9,2,22,200.0,16.605116,9.40375,2.5042517227488155,0.843317,0.20233189336492893,-2.979878,0.8620727772511848,-0.341264,0.04332715876777252,1.170895,0.1611623886255924,1.0,0.2284913686182511,0.0699828767744172,0.145656083718255,0.2490439116867324,0.8394750032929089,0.9645520954766756,103.66575548177235,122.8058933436732,3,12
275,20,9,2,22,200.0,200.0,10.17777,8.55977148780488,0.325529,0.18375404878048784,-1.849501,0.9619788861788616,-0.145458,0.046289756097560975,-1.209443,0.2564587073170732,0.0,-0.388271132030647,-0.388271132030647,0.21207787434190828,0.23595648036235656,0.7602474335665163,0.8708221959712807,118.7519165692878,127.48538861728588,3,13
276,20,9,2,22,200.0,200.0,9.779076,8.77164970338983,-0.347085,0.1312585,-0.713385,0.3132862457627119,-0.345355,0.07755511016949151,-0.408314,0.12220744915254238,1.0,0.7907319127796179,0.35063040052683786,0.1808217176012739,0.19644276603755992,0.8550843314667534,0.8804325740040753,83.47478922398004,98.86418002117537,3,14
277,20,9,2,22,200.0,200.0,10.11004,9.866201188679248,-0.270309,0.17683612264150944,-0.433763,0.4202983867924528,0.130744,0.044561641509433966,-0.032735,0.007490075471698114,2.0,0.4683971595404582,0.5624099701103701,0.15217688653802458,0.16659065647043733,0.8578808936976672,0.8702640543274321,62.79548633971358,74.23831557566571,3,15
278,20,9,2,22,200.0,200.0,10.214392,10.173184233009707,-0.23842,0.17484229126213593,-0.555248,0.4963760388349514,-0.08214199999999999,0.03058856310679612,-0.033725,0.01135988349514563,0.0,0.09990442187711117,0.09990442187711117,0.17483901168928834,0.2142395282822893,0.8196693480476009,0.856226192401346,77.1245926674893,91.86536205079322,3,16
279,20,9,2,22,200.0,200.0,10.118307,10.067290682692308,-0.252214,0.2082362596153846,-0.560724,0.5408575,0.095802,0.02600398076923077,0.041842,0.01010396153846154,1.0,0.015832357428850943,-0.0984857030159223,0.2685369984477349,0.3180810464478292,0.7214273257952778,0.7881119066293699,86.10039704733478,91.91825169387508,3,17
280,20,9,2,22,200.0,200.0,10.04333,9.898849028301886,0.358933,0.1655705094339623,-0.608584,0.5348204339622641,0.293877,0.051916301886792464,-0.144488,0.01982875471698113,1.0,-0.4036734992380725,-0.35290802910063906,0.30823627656411057,0.3233954693352041,0.6646828104642266,0.6897934630038101,90.40265571448013,95.74901594603588,3,18
281,20,9,2,22,200.0,200.0,9.492748,8.148005264705883,2.037866,0.9920302205882352,-1.622571,0.7628297941176471,0.639736,0.2448651617647059,-0.509475,0.12237894852941175,0.0,-0.25486027325189536,-0.25486027325189536,0.28722640896662643,0.30509878716219424,0.6647720780296662,0.7138559236842057,89.62231766395317,96.8524296116552,3,19
282,20,9,2,22,200.0,200.0,7.457317999999999,6.665402606936415,2.259484,1.1737636531791906,-1.353651,0.4016068265895954,-0.429043,0.1407975028901734,-0.4022,0.1503111098265896,1.0,0.4556328812461008,0.040295182947996284,0.26994676427045194,0.2803146719166449,0.6237724084562117,0.6786594653753861,101.25911874160231,118.0009950323809,3,20
283,20,9,2,22,200.0,200.0,4.498717,1.5458302747252748,-0.149162,0.11142151648351653,-1.611619,1.3318415824175824,-0.037233,0.012078021978021977,0.590217,0.1037267802197802,0.0,-0.17658477992538724,-0.17658477992538724,0.2691324814067634,0.26913248140676344,0.5929969879518071,0.5929969879518073,107.89638798505709,111.35774355681689,3,21
284,20,9,2,22,200.0,200.0,3e-06,3.0000000000000013e-06,-0.12087,0.12087,-0.534871,0.5348709999999998,0.00476,0.004759999999999998,0.106881,0.10688099999999998,0.0,0.205637388895592,0.205637388895592,0.26913248140676355,0.26913248140676344,0.5929969879518071,0.5929969879518073,87.77396792813849,98.75469138607616,3,22
285,19,7,5,21,7.919749,200.0,9.9076,9.36651263392857,0.254231,0.10385025892857144,-0.390247,0.21641522321428572,0.30988000000000004,0.09464445535714283,0.233358,0.09705311607142857,0.0,0.1263207630839054,0.1263207630839054,0.11813955480637918,0.16277706192030852,0.9112917220152236,0.9324757704925204,104.41973460661798,107.39886527117494,3,0
286,19,7,5,21,200.0,200.0,10.153947,10.007775266666666,0.562592,0.2544142571428572,-0.309042,0.09699282857142856,-0.43449,0.18674417142857144,-0.193822,0.07281819047619048,0.0,0.0963381074141408,0.0963381074141408,0.17408324578619688,0.1882143484725716,0.8672378246009692,0.8965031312724507,98.29243800467428,101.2838258171387,3,1
287,19,7,5,21,200.0,200.0,9.906098,9.356555306306305,-0.510221,0.3751067117117118,-0.358919,0.2417683333333333,-0.37147,0.0874837027027027,0.447284,0.11210095495495496,0.0,0.04815759985176472,0.04815759985176472,0.1714958889322981,0.1880720566728762,0.8675389403468959,0.904437402241124,98.42553330861719,100.34085384154837,3,2
288,19,7,5,21,200.0,200.0,10.204894,9.926117443396226,-0.424555,0.3215608679245283,-0.275275,0.19059556603773584,0.269712,0.07626956603773585,-0.304056,0.09428886792452833,0.0,-0.06966905660675232,-0.06966905660675232,0.15394353378143755,0.17422005211646766,0.8886610932116887,0.9123796297078705,88.1794921085287,96.12847251759341,3,3
289,19,7,5,21,200.0,200.0,10.181234,9.415135936936935,-0.284164,0.16751553153153154,0.4950729999999999,0.3400451621621623,-0.253514,0.09017238738738738,0.557577,0.14515448648648646,0.0,-0.17886116747691738,-0.17886116747691738,0.13587827012281445,0.16141951122190856,0.8852250292196981,0.8923252489644717,102.67321141205429,109.48843085111463,3,4
290,19,7,5,21,200.0,200.0,10.25885,9.561954345454543,-0.263512,0.15225889090909092,0.375942,0.1920502181818182,0.240966,0.07414467272727272,0.465354,0.18669664545454545,1.0,-0.2497892613440741,-0.2831996131942908,0.10275827762229764,0.13095871647618762,0.8886651239312338,0.9284138798232164,110.45388439628408,115.09131632073185,3,5
291,19,7,5,21,200.0,200.0,10.306171,9.9318352,0.448525,0.09846266666666667,0.499286,0.373641,0.5328149999999999,0.12332722857142857,0.366052,0.1223546857142857,1.0,-0.3749141266990628,-0.3669706603834713,0.13448186520430602,0.16794333775280268,0.8469936333686907,0.8844762432089319,113.54070584409601,118.60104392324558,3,6
292,19,7,5,21,200.0,200.0,10.08864,9.360438771929825,1.056298,0.7996890789473684,0.452673,0.25833871929824564,0.494059,0.1328314385964912,0.45308,0.1801386403508772,0.0,-0.4347015710629829,-0.4347015710629829,0.18859747081849415,0.2321639406837446,0.8042395871169369,0.8369477930325828,114.86591104327171,118.29047185785342,3,7
293,19,7,5,21,200.0,200.0,10.2605,9.97166125,1.165296,1.0516509722222225,0.441158,0.2589729444444445,0.269011,0.10345400925925924,-0.31314000000000003,0.1265651111111111,0.0,-0.35079103755105234,-0.35079103755105234,0.24117534224354284,0.2655257310372949,0.7227634517899689,0.7760188622452796,103.45616454697179,111.74554579434887,3,8
294,19,7,5,21,200.0,200.0,10.223457000000002,9.523603776785713,1.273027,0.9241523035714286,0.458443,0.3006230892857143,0.505961,0.16177845535714286,-1.104656,0.20408472321428567,1.0,-0.1260454881518001,-0.2676957722053503,0.2413320664785829,0.2672062073642103,0.6968313992612519,0.7298977385260778,97.98547235479302,103.11979341556236,3,9
295,19,7,5,21,200.0,200.0,10.078412,9.310016451327437,1.187582,0.5083281238938053,0.370257,0.2538957256637168,-0.728444,0.2189340353982301,-0.724173,0.17535237168141593,1.0,0.06263083670635416,-0.09745592508413084,0.2141607562533116,0.24154266250631434,0.6980834977878871,0.7617807042312886,86.76924447729101,88.55597428276518,3,10
296,19,7,5,21,200.0,200.0,10.399285,3.687114007017544,-0.385984,0.1432644842105263,-2.828138,1.1791374,-0.468453,0.08003986315789473,2.931062,0.5124298666666667,1.0,0.6231511952243112,0.08574676552337651,0.18141658817321515,0.21644321068338526,0.7569125268887577,0.8703069767860719,84.00215102818619,106.75607468767969,3,11
297,19,7,5,21,200.0,16.989849,9.105821,2.2283617674418603,0.547343,0.17997723255813955,-2.938423,0.7732373911205074,-0.863806,0.07296976532769556,2.986098,0.36522089006342495,2.0,1.0365749107043385,0.3446295474152545,0.14310998754933074,0.1965474802979712,0.8803166440282364,0.932596450569173,97.2603563355235,119.69801060246185,3,12
