,pid,Comfort,Anxiety,LatDist,LongDist,MaxVel,MeanVel,MaxLatAcc,MeanLatAcc,MaxLongAcc,MeanLongAcc,MaxLatJerk,MeanLatJerk,MaxLongJerk,MeanLongJerk,NumPks,MaxPkAmp,MeanScl,MeanEntropy,MaxEntropy,MeanDwell,MaxDwell,MeanHr,MaxHr,Event,Trial
20,26,7,4,9.561311,200.0,10.183736999999999,9.747709642,0.563829,0.1901451045,-0.388518,0.1414421791,-0.378454,0.13496472140000002,0.21743099999999999,0.0841783831,1,0.17362665260000001,-0.1038192126,0.25589117289999996,0.2722087802,0.47325916,0.5629430022999999,117.43986840000001,121.3378567,1,3
21,26,6,5,200.0,28.689034000000003,10.403267999999999,3.627709643,-0.427367,0.12331814390000001,-3.081222,0.8638722690999999,-0.542246,0.0799118005,2.7677389999999997,0.4631305499,2,0.7680109651,0.1650834886,0.2638253592,0.2946672172,0.5448880459000001,0.7118179728,115.9232743,132.6516973,2,3
22,26,6,4,200.0,16.976608,8.893488,1.420848338,0.602068,0.1939750893,-3.029197,0.6549985953999999,0.849642,0.0659288914,3.0373959999999998,0.3351923555,1,0.38168009270000003,0.0933358891,0.21930078079999998,0.2639743166,0.6065004547999999,0.9444599067,118.6497433,142.2651407,3,3
23,26,8,3,200.0,200.0,9.662567,6.051019929,2.2408259999999998,0.9266223951000001,-1.883427,0.8032833842,1.549372,0.4129669428,-1.6528060000000002,0.34916114439999996,3,0.3118954419,0.0654692709,0.24387056640000002,0.3005595694,0.4482314151,0.597844384,122.6803914,137.03399419999997,4,3
24,22,4,8,6.667385,200.0,10.167594,9.912656103,0.45443599999999995,0.134690335,-0.622364,0.40368141869999996,0.351985,0.07046990639999999,0.23530399999999999,0.028554965499999998,0,-0.0144099562,-0.0144099562,0.2056397186,0.23840807760000002,0.6804821238,0.7619485815000001,123.02614720000001,130.12416399999998,1,1
25,22,8,4,200.0,200.0,11.125993,2.7039032780000003,-0.36787600000000004,0.0962820922,3.278797,0.7492358295999999,0.21229,0.0246326748,-1.295423,0.1531423687,2,0.2578335176,0.0575794603,0.1793606332,0.2832471879,0.33642242450000004,0.5195123438,143.2027532,160.96889769999999,2,1
26,22,3,7,200.0,7.66683,10.099496,2.8385412839999997,-0.168006,0.073093902,-2.804834,0.5917720000000001,0.089922,0.014644148999999999,1.222623,0.1810353882,4,0.3323257845,0.1450597625,0.18872826,0.2526990075,0.48741762479999995,0.7258889136,155.0397142,185.863999,3,1
27,22,6,7,200.0,200.0,9.780411,9.060289257,3.780124,1.6967194509999999,-1.131713,0.3732322213,-0.8689690000000001,0.29436020949999997,-0.376792,0.075487253,0,0.0194057181,0.0194057181,0.2098086004,0.2599375965,0.28893460460000003,0.3691104454,147.4180108,151.194525,4,1
28,23,9,1,6.308796,200.0,10.230265,9.89397101,0.603755,0.1592745735,-1.024089,0.5116061765,-1.022083,0.19783645589999999,-0.873822,0.1092912304,0,-0.0594651867,-0.0594651867,,,0.20111995829999998,0.2992467956,94.53039734,114.63748819999999,1,2
29,23,8,2,200.0,200.0,10.446157000000001,4.462529147,-0.349002,0.1216477701,-2.848576,1.083279463,0.560751,0.0892667241,2.868004,0.4701124598,1,0.0934219743,-0.0084616737,,,0.0416616977,0.07844213629999999,118.5591929,126.1898971,2,2
30,23,7,2,200.0,11.646453999999999,8.241094,2.3129062119999997,-0.14798599999999998,0.0714168018,-2.579232,0.77594859,-0.302182,0.035836949900000005,2.7251119999999998,0.44596126880000003,1,0.40616748020000004,0.1304960347,,,0.0561099745,0.1344481975,103.1508879,120.89254540000002,3,2
31,23,8,1,200.0,200.0,9.683503,7.35430941,2.253803,1.0887791470000001,-1.6591790000000002,0.5809097147,1.56339,0.47707158969999997,-1.276229,0.3281328333,0,-0.10302005560000001,-0.10302005560000001,,,0.13774946710000002,0.2989577099,102.22640820000001,128.652283,4,2
32,23,10,1,8.819716,200.0,10.298353,9.971816515,0.579012,0.1586164257,-0.596175,0.4438393564,-0.870343,0.1894740149,0.392944,0.0426207079,0,0.0339795483,0.0339795483,,,0.0634090143,0.0922440568,107.55899720000001,117.17913270000001,1,1
33,23,6,2,200.0,200.0,10.337850999999999,4.727881486,-0.345097,0.12119154130000001,-2.87914,1.1474929729999999,-0.529586,0.09367837609999999,3.08542,0.5051085872,1,0.2888959734,0.0514065592,,,0.0322001834,0.0740926315,117.75625990000002,132.4544191,2,1
34,23,7,2,200.0,19.185779999999998,10.118048,3.24397087,-0.13209300000000002,0.0510114787,-2.787218,0.7637091865000001,-0.267303,0.0372297371,2.931177,0.486449809,2,0.2721795846,0.14010794599999998,,,0.1493561017,0.40120694869999995,112.25626100000001,124.32097949999999,3,1
35,23,8,2,200.0,200.0,9.854510000000001,9.068151261,3.7341480000000002,1.700235589,-1.4822469999999999,0.39659833990000004,-2.101134,0.733393083,-1.056749,0.2143336443,1,-0.011734758,-0.0072769874,,,0.12638436320000002,0.1645895445,90.06707424,95.52405859,4,1
36,29,10,1,3.9384879999999995,200.0,10.19337,9.72289796,0.5063350000000001,0.18171997510000001,-0.361581,0.1488572687,-0.403314,0.129024801,0.2578,0.0769100896,0,-0.0012629411,-0.0012629411,0.2547207057,0.2821882561,0.4206909705,0.5674950709000001,125.87612069999999,141.7579464,1,3
37,29,8,3,200.0,200.0,10.292577,2.7576737139999996,-0.369942,0.128332516,-2.879089,0.7045355195999999,-0.450427,0.0605735071,2.855152,0.3011661388,0,0.0005749335,0.0005749335,0.2239882146,0.26415692949999997,0.4760338554,0.6970122478,93.41811474,131.1048056,2,3
38,29,8,3,200.0,13.616451999999999,9.907091000000001,1.80893187,1.010325,0.1778475055,-3.087891,0.7705740374,0.83767,0.09759536699999999,3.0737490000000003,0.4019504571,0,6.07e-05,6.07e-05,0.1413835828,0.2282124811,0.7359590658,0.9987401559,85.21370363,93.06477089,3,3
39,29,9,1,200.0,200.0,9.872283,8.995196634,3.8047800000000005,1.6980209569999998,-2.115959,0.466125815,-2.198932,0.7715897835,-1.287952,0.2632934843,0,-0.0011336367,-0.0011336367,0.18149888760000002,0.21889821850000002,0.7912153619,0.8643737184,83.33524976,108.1902857,4,3
40,14,10,1,9.164601,200.0,10.129455,9.714832584,0.5617850000000001,0.1831597079,-0.369765,0.12772532179999999,-0.409997,0.12391777720000001,0.247356,0.0747644901,0,0.1633309782,0.1633309782,0.2667670203,0.2961993615,0.7299569570000001,0.8139220845,103.0092444,106.81977890000002,1,3
41,14,10,1,200.0,36.277926,10.131467,4.636357937,-0.36657199999999995,0.13012057189999998,-2.744268,1.099580389,-0.415113,0.09002476949999999,2.897043,0.48957618259999997,1,0.06513835650000001,-0.176801855,0.2869876695,0.3212830171,0.48904680310000004,0.5825906744,85.11801187,93.87783784,2,3
42,14,10,2,200.0,14.672018,9.624711999999999,1.658007176,0.9514370000000001,0.20394711780000002,-2.847273,0.7118680918000001,-1.080686,0.09918605189999999,-2.838382,0.35713109579999996,2,0.492323145,0.1409792552,0.1754504332,0.2874034955,0.7719596254000001,0.9585993825,97.38984648,107.48189440000002,3,3
43,14,10,1,200.0,200.0,9.837434,8.883637656,3.8858589999999995,1.688775286,-2.068883,0.5251639691,-2.253139,0.7796595598,-1.470535,0.2440613784,0,-0.1451916053,-0.1451916053,0.26959705030000003,0.3093479372,0.5486639941,0.6096291804,92.35565799,108.0400292,4,3
44,20,8,2,9.947635,200.0,10.171964,9.76396145,0.575599,0.188644955,-0.386642,0.124559145,0.185728,0.05182728,0.096304,0.033466445,0,-0.1940104049,-0.1940104049,0.163021887,0.20634243600000002,0.8739726711,0.9105290111,102.21640190000001,112.5217262,1,3
45,20,6,4,200.0,34.503818,10.398612,4.662246688,-0.345049,0.1282389189,-2.823021,1.135093291,0.199041,0.0341825526,1.161486,0.18705408710000002,2,0.8606204132999999,0.3584673136,0.21438263649999997,0.2857546518,0.8085751964,0.8822991812000001,148.51876430000002,167.102484,2,3
46,20,4,1,200.0,16.605116,9.40375,2.082918382,0.843317,0.2068861772,-2.979878,0.8287941671,-0.341264,0.042614111399999995,1.170895,0.1624841266,1,0.2284913686,0.06863380000000001,0.1399416099,0.22662264769999999,0.8441238379000001,0.9645520955,102.7538783,122.8058933,3,3
47,20,8,2,200.0,200.0,9.748364,7.526777947,2.259484,1.123147503,-1.622571,0.5252796349000001,0.639736,0.19046722370000002,-0.509475,0.1338636414,2,0.45563288119999995,-0.1070985955,0.27910434149999996,0.3082300548,0.6445987045,0.7138559237000001,95.47978016,118.00099499999999,4,3
48,19,8,1,7.919749,200.0,10.153947,9.674154702000001,0.562592,0.18509488059999998,-0.39024699999999996,0.14941155220000002,-0.43449,0.1394771343,0.23335799999999998,0.0851004876,0,0.0984601667,0.0984601667,0.143657234,0.18821434850000002,0.8907119472,0.9324757705,101.72048050000001,107.3988653,1,3
49,19,7,2,200.0,27.371723,10.399285,4.5762101,-0.385984,0.132725351,-2.828138,1.10069608,-0.46845299999999995,0.09044445720000001,2.931062,0.4633706814,1,0.6231511952000001,0.060341150999999996,0.18145212460000001,0.2164432107,0.7544990367000001,0.8703069768,84.06285488,106.7560747,2,3
50,19,7,2,200.0,16.989849,9.105821,1.857060027,0.547343,0.1811208054,-2.938423,0.7430261387,-0.863806,0.0699614228,2.986098,0.36338700450000005,2,1.036574911,0.3556141618,0.1413660682,0.185481205,0.885962378,0.9325964506000001,98.03030185,119.69801059999999,3,3
51,19,8,1,200.0,200.0,9.658535,6.765443651,2.23275,1.002682719,-1.605014,0.7058979823999999,1.573342,0.4745913226,-1.300857,0.2839697185,2,-0.024780414,-0.1111313776,0.2539702716,0.2999878333,0.6349376322,0.7467157543999999,103.1959095,126.02571259999999,4,3
52,25,9,1,8.236888,200.0,10.19378,9.740169657000001,0.5776979999999999,0.1897132139,-0.372786,0.152729801,0.423965,0.1394785373,0.283958,0.0868130945,0,-0.4740991049,-0.4740991049,0.2924570167,0.3128858811,0.4968102307,0.6155986794,88.93488373,91.17962437,1,0
53,25,7,1,200.0,29.878565999999996,10.389511,2.7033282389999997,-0.41641999999999996,0.1217010716,-3.133321,0.6891513997,0.492542,0.059007822,3.074705,0.3269228272,2,0.5149874149,0.3079214504,0.24947256559999997,0.2862607339,0.48687028979999997,0.6516737883,84.79605466,162.1456625,2,0
54,25,7,2,200.0,16.901889999999998,9.010853,2.029648819,0.6416890000000001,0.1898865272,-2.943724,0.8388935446,0.616185,0.093458505,3.021591,0.44842347520000003,3,0.8198984551999999,0.19716054789999998,0.2643662538,0.3005676355,0.5858251126,0.7981484956,73.5911145,94.75453215,3,0
55,25,8,1,200.0,200.0,9.687887,5.8527642460000004,2.247584,0.9087881137999999,-1.7949509999999997,0.7811153175,1.6847299999999998,0.4030646032,1.5921,0.3352903889,3,0.3785922553,0.0416415738,0.3179074406,0.3360701301,0.5365876464,0.602349076,72.29933764,81.34097056,4,0
56,13,9,1,10.207980000000001,200.0,10.196278999999999,9.908416068,0.475876,0.1695492244,-1.014697,0.44650915119999995,0.38806599999999997,0.0827401366,-0.338484,0.05231335610000001,1,0.2608117202,0.1262623657,,,0.7944893764000001,0.8842070490999999,98.25434231,116.2029889,1,2
57,13,9,1,200.0,200.0,10.456412,4.000436688,-0.349022,0.1301879871,3.105196,1.028075639,0.22610999999999998,0.0352267861,-1.180266,0.2157032732,1,-0.0003941035,-0.0192275518,,,0.9193166804,0.9806241170000001,124.7765107,162.8177866,2,2
58,13,9,1,200.0,18.594269,9.774242999999998,2.055871871,-0.220363,0.1077398929,-2.620043,0.7006651879000001,0.10002799999999999,0.012731296999999999,1.17746,0.1310845273,1,0.10764347630000001,0.0007701928,,,0.8584519240999999,0.9865773684999999,112.00935190000001,142.19933740000002,3,2
59,13,9,1,200.0,200.0,9.705492,4.394078399,2.266388,0.6791723781,-1.7358369999999999,0.6220344875,-0.691361,0.1257681536,0.627985,0.0992223743,2,0.06355273339999999,-0.0072252995,,,0.7066503483,0.9205549057,137.1477295,169.9236426,4,2
60,27,9,1,6.919282000000001,200.0,10.289793,9.988915387999999,0.547842,0.1412774328,-0.627778,0.4443383831,0.205804,0.0634470498,-0.159432,0.0155247015,0,-0.0329040604,-0.0329040604,0.24572637309999998,0.2700114965,0.7421607629000001,0.8205523116,140.2628638,153.6332252,1,1
61,27,7,1,200.0,200.0,9.952652,4.583941106,-0.351989,0.11834059,-2.9955439999999998,1.084409041,0.238563,0.0338146431,1.241111,0.1939230649,0,0.014784678899999999,0.014784678899999999,0.28324753010000003,0.34526537409999997,0.6238482476,0.7881218440000001,163.0293868,186.36082539999998,2,1
62,27,6,2,200.0,24.92246183,10.070122999999999,2.594044025,-0.148887,0.051118712999999996,-2.757767,0.6612360632000001,-0.115165,0.0130330054,1.1596540000000002,0.1758887852,1,0.0687616559,-0.006753803199999999,0.3072246977,0.33440242579999996,0.6179201087,0.8060958492,125.53608759999999,132.2749719,3,1
63,27,7,5,200.0,200.0,9.823943,9.07157021,3.797097,1.712196324,-1.547854,0.40504301979999996,-0.8346309999999999,0.3061388814,-0.44273,0.0828699881,0,-0.0334834153,-0.0334834153,0.2385024209,0.2516877522,0.4040364747,0.4629657835,159.98092549999998,188.515544,4,1
64,20,5,5,9.166766,200.0,10.157048,9.635700137999999,0.549236,0.17964330539999998,-0.386456,0.16542398519999998,0.167716,0.054394468,0.129217,0.0344169064,3,0.2280685457,0.033131627999999996,0.2061909884,0.2431354959,0.8085562479,0.8562570076999999,89.05057020000001,101.90654740000001,1,0
65,20,4,2,200.0,38.601606,10.380272999999999,4.739783083,-0.333809,0.1320137187,-2.7427599999999996,1.155022609,0.259807,0.0372820367,1.136448,0.1848878532,1,0.3205891121,0.05833987349999999,0.2372831225,0.30899423989999997,0.7336801811,0.8403485312000001,80.98704044,89.79846285,2,0
66,20,2,4,200.0,12.376614,10.024397,1.606911264,1.096583,0.2012944932,2.9807360000000003,0.7621983903,0.342235,0.039230895099999996,1.2071180000000001,0.1445378369,2,0.6752005107,0.0388816093,0.1907817809,0.3057060141,0.7583904243,0.8963307025,109.040102,118.98299479999999,3,0
67,20,4,1,200.0,200.0,9.574089,7.379075157999999,2.245508,1.07025427,-1.581207,0.5407148714,0.635083,0.18674540190000002,-0.594218,0.1472305466,1,0.2538500647,0.026918966699999998,0.2424104934,0.2744359891,0.7430509914,0.8257157556999999,94.00684735,111.66063179999999,4,0
68,14,10,1,5.686551000000001,200.0,10.306953,9.925774338,0.571779,0.17503652449999998,-0.556114,0.4261826275,0.907198,0.1987285784,-0.25966,0.0429689559,0,-0.2415345348,-0.2415345348,0.1886335847,0.24158575640000002,0.6962386731,0.9006416683,91.07929536,96.81075223,1,1
69,14,10,1,200.0,200.0,10.260956,4.68925123,-0.354649,0.1316880423,-2.767267,1.117948048,-0.47485200000000005,0.088659719,2.884615,0.4897201662,0,-0.1908212741,-0.1908212741,0.22885787100000002,0.2616636052,0.5654214131,0.8546233535,102.10578249999999,107.45812079999999,2,1
70,14,10,1,200.0,8.109119999999999,10.156789999999999,3.177580153,-0.201326,0.1119806943,-2.669628,0.6403728079,0.258081,0.035702572099999996,2.563014,0.45911884280000004,3,0.8621381793999999,0.3102430611,0.192644272,0.2820458228,0.7740442770999999,0.9825471943,112.6786676,123.1074733,3,1
71,14,10,1,200.0,200.0,9.711758,8.318728996,3.870861,1.575167466,-2.384814,0.6969435451,-2.104978,0.7584801011,-1.157332,0.2457224838,0,-0.38914935829999997,-0.38914935829999997,0.2560757684,0.2940911093,0.4587874417,0.5975533383,100.2083162,114.40598829999999,4,1
72,16,9,2,8.227326,200.0,10.199611,9.895665176,0.44627799999999995,0.1319217073,-0.828074,0.4166396341,-0.511575,0.1653371659,-0.5060439999999999,0.102362039,2,0.15761510550000002,0.026120630099999997,0.2109519721,0.2646438928,0.354653854,0.4714824216,98.02809477,126.7253472,1,2
73,16,9,2,200.0,200.0,10.91543,1.611409317,-0.358871,0.10272621929999999,-3.2224369999999998,0.4897315343,-0.443849,0.0376167848,3.38354,0.2408300738,2,0.20046899420000003,0.044071222,0.18265669,0.237453293,0.4370925219,0.9224295151,84.30850929,105.3794265,2,2
74,16,8,2,200.0,15.768710999999998,10.046768,2.182134381,-0.113006,0.057324929299999994,-2.6219040000000002,0.6803464754,-0.277049,0.0331962698,2.118162,0.35244150960000004,0,0.0050789686,0.0050789686,0.2002438227,0.2736660355,0.3178828761,0.4672198857,77.94181644,110.6280074,3,2
75,16,9,2,200.0,200.0,9.641772999999999,7.370389506,2.2582259999999996,1.081932805,-1.6894209999999998,0.5733373077,1.5364719999999998,0.4709821731,-1.255966,0.35814102560000005,1,-0.008526521899999999,-0.0322076939,0.1276882753,0.1420896526,0.1257970571,0.1403649243,82.69644073,100.4404615,4,2
76,17,6,1,9.471924000000001,200.0,10.175919,9.769443165,0.609408,0.207152105,-0.368061,0.127750605,0.453454,0.130681565,0.218919,0.082073735,0,-0.0346812091,-0.0346812091,0.218659987,0.2591422583,0.3758453676,0.5435901715,90.05073053,98.12910059999999,1,3
77,17,6,1,200.0,36.917975,10.396075,4.45142735,-0.363077,0.114597255,-2.895059,1.084061731,0.47086000000000006,0.0819326705,2.697083,0.4664508424,3,0.18689915780000002,0.0410333892,0.12287174320000001,0.1726075114,0.2844740239,0.41524123890000003,78.5455815,92.98302471,2,3
78,17,5,2,200.0,8.835558,9.899873,1.742638449,1.095636,0.1943524403,-3.1847209999999997,0.7015140545,-0.938599,0.096861566,3.2370349999999997,0.3561855304,2,0.3969823336,0.22738375600000002,0.22075980350000002,0.2828915335,0.3254789465,0.5153398384000001,93.53715932,123.44211570000002,3,3
79,17,6,1,200.0,200.0,9.675837,7.532049216,2.233358,1.0969626129999999,-1.6504459999999999,0.5329337836,-1.642134,0.48038281969999996,-2.0083729999999997,0.40314265899999996,1,-0.0471776546,-0.08513319150000001,0.2175032939,0.2529513087,0.3838299312,0.5936900626,81.84107215,121.5721483,4,3
80,20,7,1,5.823997,200.0,10.297112,9.963991833,0.582549,0.16060577339999998,-0.585382,0.4313982562,0.343177,0.0832182266,0.17874400000000001,0.0144681429,0,-0.0123379878,-0.0123379878,0.1747482654,0.2079172131,0.8104722320000001,0.8462107168999999,97.42111171,116.09526729999999,1,2
81,20,5,2,200.0,200.0,10.334168,4.6275526,-0.32976500000000003,0.1277525194,-2.941973,1.09478117,0.250936,0.036693391,1.057503,0.1886935075,2,0.2860301496,-0.0398211931,0.1616865977,0.20073365140000002,0.8036797206999999,0.8503841828,116.58173500000001,138.7200112,2,2
82,20,7,5,200.0,19.72674,9.741162,2.4409573630000003,-0.153098,0.0534264303,-2.679263,0.8001317595999999,-0.111846,0.013911476,1.162716,0.15165447599999998,1,0.49777251780000004,0.2042789421,0.10724037939999999,0.18725679899999997,0.8974586484,0.9485177212,99.65618607,121.2354121,3,2
83,20,5,5,200.0,200.0,9.762553,8.7404373,3.8241650000000003,1.667769772,-2.15255,0.5670415095,-0.81271,0.30292873,-0.48845,0.0968000532,1,0.1484887856,-0.022834909900000002,0.21786760219999998,0.24250895329999997,0.7939791421,0.8543288991,114.7227317,123.26413229999999,4,2
84,19,9,1,7.6457809999999995,200.0,10.20357,9.741149562,0.541851,0.1830273781,-0.38408600000000004,0.1598127861,-0.357962,0.1328035522,0.250908,0.08736110949999999,0,-0.064847301,-0.064847301,0.2345798034,0.28216709289999997,0.7618043848999999,0.8301585579,85.84612566,89.01827209999999,1,0
85,19,7,2,200.0,38.058309,9.905085,4.552802471000001,-0.336574,0.1251245643,-2.802118,1.063130447,0.549058,0.09560601460000001,2.733862,0.47753152340000005,1,0.021037226699999998,-0.0420025028,0.2002047524,0.24918165280000001,0.6956880622,0.7520988886,66.75691547,80.33877499,2,0
86,19,7,1,200.0,15.721564,9.583561999999999,1.8616017459999998,0.8472290000000001,0.16906739,-2.968645,0.7658290317,0.9582200000000001,0.0898607551,-3.264208,0.36948985939999995,1,0.0710457784,-0.0344894524,0.2130682086,0.2823521164,0.6938521857,0.8022585936,85.20890725,111.0549068,3,0
87,19,7,1,200.0,200.0,9.849867,9.031657965,3.819443,1.717771386,-1.4773690000000002,0.4292419764,-2.1678919999999997,0.7519761023999999,-0.9052950000000001,0.21221935039999998,1,0.0295273244,0.0585897746,0.2880381098,0.3068895365,0.5917277786999999,0.6659671314,98.16424093,184.3377226,4,0
88,29,10,1,6.324052544,200.0,10.293078,9.989270252999999,0.57749,0.1674903267,-0.596371,0.43461308909999996,-0.652833,0.20338034649999998,-0.293588,0.0379039554,0,-0.002278566,-0.002278566,,,0.5777853344,0.7439807661,110.9198737,129.06987949999998,1,2
89,29,5,1,200.0,200.0,10.422129,4.58541908,-0.37152199999999996,0.14324072699999998,-2.9670490000000003,1.104187297,-0.48273599999999994,0.0930285786,2.6391970000000002,0.48258625520000004,0,0.0007311468,0.0007311468,,,0.3311552131,0.6775616597,85.47457829999999,99.46403104,2,2
90,29,2,8,200.0,9.361265,9.747850999999999,2.054436683,-0.220594,0.12426623640000001,-2.495128,0.5884563192,0.224458,0.0317771778,2.875219,0.4184452465,0,-0.0010626814,-0.0010626814,,,0.5669590036,0.8423546047,85.5739267,132.37308629999998,3,2
91,29,10,1,200.0,200.0,9.754766,8.548459532999999,3.812361,1.584124019,-2.747796,0.6538416443999999,2.17055,0.7599237778,-1.816872,0.2868825148,0,-0.0010138126,-0.0010138126,,,0.15043817539999998,0.18664212379999998,164.1031225,194.8067795,4,2
92,9,6,2,6.5248870000000005,200.0,10.145660000000001,9.761673092,0.594143,0.1488166908,-0.9273100000000001,0.4923170821,0.325348,0.0752602174,-0.38397800000000004,0.037222000000000005,1,0.1770293784,-0.0023925867999999998,0.274163914,0.294451112,0.7804987564,0.8179982015,111.83616029999999,119.59585659999999,1,2
93,9,5,2,200.0,200.0,10.405253,4.465048578999999,-0.35545,0.1153975014,-3.088795,1.0832915220000001,-0.200571,0.0337824179,1.147729,0.19234219600000002,0,-0.0691963629,-0.0691963629,0.24810838850000003,0.2883099998,0.7484794077,0.8121110007,135.992296,156.0560965,2,2
94,9,4,4,200.0,13.740013000000001,10.541116,2.225964565,-0.164508,0.0760298643,3.327489,0.8299158775,-0.075503,0.0125898796,0.9570489999999999,0.1557646805,1,0.1232495475,0.0559307844,0.2198506756,0.2772503081,0.8130288599,0.9225059804000001,80.02341916,119.47439820000001,3,2
95,9,6,2,200.0,200.0,9.71752,3.958882307,2.287445,0.6256313103,-2.005004,0.5921213014,0.616743,0.10787982089999999,0.5851810000000001,0.10025711699999999,0,0.030363621,0.030363621,0.1679113639,0.25913898960000004,0.7706854493,0.9687103417,119.6433498,135.6324204,4,2
96,24,10,1,7.135057000000001,200.0,10.210317,9.677199901,0.568217,0.182773396,-0.396642,0.16867861879999999,0.393938,0.12776786140000002,0.304908,0.08633061880000001,0,0.0271426435,0.0271426435,,,0.2529654148,0.2809049561,106.53969599999999,110.19602330000001,1,3
97,24,5,2,200.0,29.624478999999997,10.387580999999999,2.58780284,-0.371093,0.111830913,-2.8917599999999997,0.6654459967,-0.509654,0.054314319400000005,2.955874,0.2756466304,2,0.1473585699,0.034091912099999996,,,0.009443766,0.0260720985,100.87454240000001,126.36907020000001,2,3
98,24,3,3,200.0,16.716160000000002,9.158775,1.996384155,0.666076,0.2007082609,-3.009718,0.8393249251,-0.696766,0.0907077826,3.155026,0.4160900072,1,0.21189691489999998,0.1236342809,,,0.0056789948,0.014036638,86.7615936,124.8798639,3,3
99,24,7,1,200.0,200.0,9.600956,7.433983412000001,2.251171,1.092558429,-1.5986049999999998,0.5327258896,1.5383129999999998,0.47648236039999997,-1.428423,0.3546583961,0,-0.0488444635,-0.0488444635,,,-5.32e-07,2.41e-08,84.25806478,90.34554457,4,3
100,27,9,1,10.771613,200.0,10.150530999999999,9.678105975,0.581229,0.189335703,-0.40142100000000003,0.1539841832,0.163107,0.0521059257,0.09666,0.0347936238,0,0.0099781217,0.0099781217,0.3053517651,0.3269730964,0.5944597786,0.6478024666,165.1567104,177.4067551,1,0
101,27,6,3,200.0,31.839392,10.326322,4.186815923999999,-0.448363,0.1335870946,-3.766354,1.020871749,0.19291,0.0341475027,1.345875,0.2264628162,0,-0.0450008603,-0.0450008603,0.2951266725,0.3373262776,0.6797110098,0.7479458725,144.9591072,165.7381216,2,0
102,27,6,3,200.0,9.022704,9.930224,1.9300393009999999,1.023467,0.20661689719999998,-3.9741699999999995,0.8540321355,-0.354709,0.044283743,1.485645,0.19648214949999998,1,0.1149608857,0.0395052376,0.2690504629,0.3160522918,0.7227342978,0.8642532002,142.88581499999998,166.5499944,3,0
103,27,7,4,200.0,200.0,9.796118,8.967282173,3.7494410000000005,1.709968318,-1.7730150000000002,0.4604090314,-0.874991,0.2988190588,-0.418354,0.091411651,1,0.0649115554,0.0250742027,0.2780661413,0.3087773582,0.4386003453,0.5054331385999999,116.9580075,144.91300859999998,4,0
104,24,10,1,8.95941,200.0,10.293031,9.990265431000001,0.59944,0.1625692228,-0.5847180000000001,0.4383672079,0.9288290000000001,0.220648505,0.455715,0.04314026730000001,0,-0.1153837901,-0.1153837901,,,0.4525541584,0.6678829385,101.249214,106.1851758,1,2
105,24,7,1,200.0,200.0,10.337585,1.7517330819999999,-0.375981,0.10575649210000002,-3.26234,0.49519459520000003,0.501019,0.0396333231,3.352357,0.20300347510000002,1,0.0160630672,0.0201044486,,,0.2092990546,0.5514385216,105.9228333,149.7185608,2,2
106,24,3,2,200.0,20.951528,9.286475999999999,2.398652296,-0.171922,0.056213950199999994,-2.306147,0.8090290284,0.279731,0.0342693886,2.627135,0.37359955450000004,1,0.2414839771,0.0475691604,,,0.0771270409,0.1645459998,99.66569186,116.64531969999999,3,2
107,24,3,2,200.0,200.0,9.775595,8.918233554,3.777733,1.696081531,-2.170909,0.49303782560000003,2.106116,0.7363281356999999,-1.540367,0.2542687674,0,-0.0113883701,-0.0113883701,,,7.159999999999998e-172,1.8699999999999995e-169,98.91599166,114.3593593,4,2
108,11,10,2,9.046503999999999,200.0,10.164636,9.644415138,0.559587,0.18564511820000001,-0.381888,0.182164468,-0.153245,0.0477293547,0.10738699999999998,0.0335315714,0,0.1702507379,0.1702507379,0.2985300552,0.3237565723,0.6943232051999999,0.7941384397,105.7010563,117.2678603,1,0
109,11,9,2,200.0,37.3251,10.963994,2.858238524,-0.449772,0.12625711720000002,-3.4065190000000003,0.7615060476000001,0.299483,0.0312862179,1.4346729999999999,0.1790608425,2,0.6057398139,0.027478386,0.2636031614,0.3040432277,0.6098238992,0.8162054795,111.3414602,135.883158,2,0
110,11,9,2,200.0,14.018726000000001,10.234658,1.6804183419999998,0.9897030000000001,0.1909875854,-2.999305,0.7302314532999999,0.388923,0.0360206057,1.098633,0.1505407033,1,0.6827437634,0.124517056,0.1911144007,0.28562416329999996,0.8177665631000001,0.9465390641,107.4085264,143.017867,3,0
111,11,9,2,200.0,200.0,9.690102,8.966938191,3.854146,1.693287625,-1.827502,0.45244966020000005,-0.8532139999999999,0.3067132305,-0.46366599999999997,0.0872680156,2,0.5364840283,0.1607271019,0.2673299602,0.2976705821,0.6734129992,0.7501565684,107.8791892,131.88424569999998,4,0
112,13,9,1,9.993789,200.0,10.126392999999998,9.775743865,0.521536,0.17609047,-0.370094,0.098932325,-0.18044100000000002,0.047930605,0.096397,0.029455715,1,0.0603605567,0.0827314819,0.1854193334,0.22925486920000002,0.8564007584000001,0.9180919446,107.60923659999999,172.3947158,1,0
113,13,9,1,200.0,33.898104,10.25915,4.522776382,-0.331449,0.1212487114,-2.749737,1.0741251459999999,-0.185397,0.035396139900000005,1.161299,0.1823384402,2,0.3629737622,0.0661373854,0.24822272550000002,0.2808755052,0.7057293362,0.8076122144,108.1708652,131.0153274,2,0
